comparison;codec;preset;sequence;crf;real bitrate;subjective
2021;svt-hevc;mv_offline_2k;christmas_cats_10sec;1000;1336;2.128757644395576
2021;svt-hevc;mv_offline_2k;christmas_cats_10sec;12000;17145;3.6412545859304375
2021;svt-hevc;mv_offline_2k;christmas_cats_10sec;4000;5598;3.28673801379604
2021;svt-vp9;mv_offline_2k;christmas_cats_10sec;1000;2142;2.109945430525342
2021;svt-vp9;mv_offline_2k;christmas_cats_10sec;12000;15119;3.4732265588535576
2021;svt-vp9;mv_offline_2k;christmas_cats_10sec;4000;5012;2.9992066606951857
2021;tencent_av1;mv_offline_2k;christmas_cats_10sec;42;16032;4.0646488919865575
2021;tencent_av1;mv_offline_2k;christmas_cats_10sec;54;4290;3.784267441642841
2021;tencent_av1;mv_offline_2k;christmas_cats_10sec;63;345;1.2144811204009072
2021;tencent_hevc;mv_offline_2k;christmas_cats_10sec;28;13591;3.8452657677158752
2021;tencent_hevc;mv_offline_2k;christmas_cats_10sec;32;4603;3.741741148853
2021;tencent_hevc;mv_offline_2k;christmas_cats_10sec;36;1341;2.866297736081527
2021;tencent_usa_av1;mv_offline_2k;christmas_cats_10sec;42;16793;4.052995556925152
2021;tencent_usa_av1;mv_offline_2k;christmas_cats_10sec;54;4987;4.150183033390952
2021;tencent_usa_av1;mv_offline_2k;christmas_cats_10sec;63;648;1.900577305169991
2021;tencent_usa_vvc;mv_offline_2k;christmas_cats_10sec;25;16558;3.8878260677113214
2021;tencent_usa_vvc;mv_offline_2k;christmas_cats_10sec;30;5483;4.171696090719157
2021;tencent_usa_vvc;mv_offline_2k;christmas_cats_10sec;36;1238;2.906170968687698
2021;vvenc;mv_offline_2k;christmas_cats_10sec;1000;1259;2.7413109044944
2021;vvenc;mv_offline_2k;christmas_cats_10sec;12000;14942;3.8127128641294608
2021;vvenc;mv_offline_2k;christmas_cats_10sec;4000;4869;3.893058350125999
2021;wz264enc;mv_offline_2k;christmas_cats_10sec;28;13649;3.415539811436964
2021;wz264enc;mv_offline_2k;christmas_cats_10sec;32;5253;3.0148394177840654
2021;wz264enc;mv_offline_2k;christmas_cats_10sec;38;1158;0.7809740185008784
2021;wz265enc;mv_offline_2k;christmas_cats_10sec;28;11712;3.998975742590396
2021;wz265enc;mv_offline_2k;christmas_cats_10sec;32;4491;3.785676895657057
2021;wz265enc;mv_offline_2k;christmas_cats_10sec;36;1469;2.7235039609190927
2021;wzav1enc;mv_offline_2k;christmas_cats_10sec;42;14665;3.9084806286747935
2021;wzav1enc;mv_offline_2k;christmas_cats_10sec;52;4794;3.858357542227816
2021;wzav1enc;mv_offline_2k;christmas_cats_10sec;60;1160;2.59146293032784
2021;x264;mv_offline_2k;christmas_cats_10sec;1000;1331;0.5329195467018821
2021;x264;mv_offline_2k;christmas_cats_10sec;12000;20879;2.3326826712562294
2021;x264;mv_offline_2k;christmas_cats_10sec;4000;6139;0.9411494501609904
2021;x265_mw;mv_offline_2k;christmas_cats_10sec;28;15220;3.9027478454340594
2021;x265_mw;mv_offline_2k;christmas_cats_10sec;34;5132;3.694547454213814
2021;x265_mw;mv_offline_2k;christmas_cats_10sec;40;910;1.7797250002715024
2021;x265_ref;mv_offline_2k;christmas_cats_10sec;1000;1414;2.4989679029534986
2021;x265_ref;mv_offline_2k;christmas_cats_10sec;12000;16415;3.8062116270811375
2021;x265_ref;mv_offline_2k;christmas_cats_10sec;4000;5684;3.648526337376861
2021;xcczm265;mv_offline_2k;christmas_cats_10sec;28;16494;3.847862437635983
2021;xcczm265;mv_offline_2k;christmas_cats_10sec;33;5480;3.971491599047524
2021;xcczm265;mv_offline_2k;christmas_cats_10sec;40;967;2.4818758411466666
2021;xin;mv_offline_2k;christmas_cats_10sec;1000;1469;2.683444149347065
2021;xin;mv_offline_2k;christmas_cats_10sec;12000;19859;3.751099912000696
2021;xin;mv_offline_2k;christmas_cats_10sec;4000;5916;3.709838546325127
2021;bytedance_v1;mv_offline_2k;christmas_cats_10sec;28;14896;3.9647704370371057
2021;bytedance_v1;mv_offline_2k;christmas_cats_10sec;31;5327;3.955254634475352
2021;bytedance_v1;mv_offline_2k;christmas_cats_10sec;36;1412;3.080577902678926
2021;bytedance_v2;mv_offline_2k;christmas_cats_10sec;27;19213;4.064134059202839
2021;bytedance_v2;mv_offline_2k;christmas_cats_10sec;29;4981;4.185372471651059
2021;bytedance_v2;mv_offline_2k;christmas_cats_10sec;35;1008;3.0977295089613377
2021;tencent_av1;mv_offline_2k;christmas_cats_10sec;60;1478;2.9875225428132617
2021;tencent_usa_av1;mv_offline_2k;christmas_cats_10sec;62;1173;2.6602931575026187
2021;qav1enc;mv_fast_2k;cockatoo_10sec;100;131;4.514123756618296
2021;qav1enc;mv_fast_2k;cockatoo_10sec;2000;1517;6.5201014661222
2021;qav1enc;mv_fast_2k;cockatoo_10sec;300;267;5.378943216072244
2021;svt-hevc;mv_fast_2k;cockatoo_10sec;100;129;2.962323446454798
2021;svt-hevc;mv_fast_2k;cockatoo_10sec;2000;2331;6.061060258413255
2021;svt-hevc;mv_fast_2k;cockatoo_10sec;300;349;5.058380276623845
2021;svt-vp9;mv_fast_2k;cockatoo_10sec;100;187;2.308017960684901
2021;svt-vp9;mv_fast_2k;cockatoo_10sec;2000;2148;6.369768757705244
2021;svt-vp9;mv_fast_2k;cockatoo_10sec;300;346;4.228993959914513
2021;tencent_hevc;mv_fast_2k;cockatoo_10sec;100;132;4.983399671607909
2021;tencent_hevc;mv_fast_2k;cockatoo_10sec;2000;2598;6.2935249914791465
2021;tencent_hevc;mv_fast_2k;cockatoo_10sec;300;390;6.098436373792755
2021;wz264enc;mv_fast_2k;cockatoo_10sec;100;128;0.3236740731675462
2021;wz264enc;mv_fast_2k;cockatoo_10sec;2000;2424;6.977710316626728
2021;wz264enc;mv_fast_2k;cockatoo_10sec;300;369;4.459802829826781
2021;wz265enc;mv_fast_2k;cockatoo_10sec;100;121;4.378800005557183
2021;wz265enc;mv_fast_2k;cockatoo_10sec;2000;2347;6.874886312301075
2021;wz265enc;mv_fast_2k;cockatoo_10sec;300;353;6.193113036379947
2021;wzav1enc;mv_fast_2k;cockatoo_10sec;100;162;2.623733113768533
2021;wzav1enc;mv_fast_2k;cockatoo_10sec;2000;2425;6.9813934130934605
2021;wzav1enc;mv_fast_2k;cockatoo_10sec;300;410;5.648112963770593
2021;x264;mv_fast_2k;cockatoo_10sec;100;110;0.0
2021;x264;mv_fast_2k;cockatoo_10sec;2000;2532;6.304518784046678
2021;x264;mv_fast_2k;cockatoo_10sec;300;353;3.239536639808695
2021;x265_mw;mv_fast_2k;cockatoo_10sec;100;125;3.406720002001656
2021;x265_mw;mv_fast_2k;cockatoo_10sec;2000;2723;6.101009899135139
2021;x265_mw;mv_fast_2k;cockatoo_10sec;300;392;5.535952401641124
2021;x265_ref;mv_fast_2k;cockatoo_10sec;100;125;3.324282463044181
2021;x265_ref;mv_fast_2k;cockatoo_10sec;2000;2723;6.24521898468473
2021;x265_ref;mv_fast_2k;cockatoo_10sec;300;392;5.55961344588228
2021;xcczm265;mv_fast_2k;cockatoo_10sec;100;120;4.169688410848448
2021;xcczm265;mv_fast_2k;cockatoo_10sec;2000;2572;6.214681996708337
2021;xcczm265;mv_fast_2k;cockatoo_10sec;300;368;5.826980853912188
2021;xin;mv_fast_2k;cockatoo_10sec;100;83;2.045729337733686
2021;xin;mv_fast_2k;cockatoo_10sec;2000;2707;6.340144725836839
2021;xin;mv_fast_2k;cockatoo_10sec;300;385;4.833656500092001
2021;alibaba_v1;mv_offline_2k;cockatoo_10sec;16;2837;6.055627134152126
2021;alibaba_v1;mv_offline_2k;cockatoo_10sec;27;356;5.673842524386741
2021;alibaba_v1;mv_offline_2k;cockatoo_10sec;34;138;5.090682416773944
2021;qav1enc;mv_offline_2k;cockatoo_10sec;100;128;4.577351104842815
2021;qav1enc;mv_offline_2k;cockatoo_10sec;2000;1104;6.020300237106248
2021;qav1enc;mv_offline_2k;cockatoo_10sec;300;320;5.51425931574054
2021;qavs3enc;mv_offline_2k;cockatoo_10sec;14;2676;6.107685951355108
2021;qavs3enc;mv_offline_2k;cockatoo_10sec;31;377;5.798064288416988
2021;qavs3enc;mv_offline_2k;cockatoo_10sec;42;128;4.60808696094827
2021;rav1e;mv_offline_2k;cockatoo_10sec;130;371;5.376708804693931
2021;rav1e;mv_offline_2k;cockatoo_10sec;189;124;3.676711229898215
2021;rav1e;mv_offline_2k;cockatoo_10sec;40;2344;6.009218330163225
2021;sif;mv_offline_2k;cockatoo_10sec;205;187;1.0072332591213329
2021;sif;mv_offline_2k;cockatoo_10sec;25;2295;5.808062777158416
2021;sif;mv_offline_2k;cockatoo_10sec;75;362;4.272293630937813
2021;streamlake_hevc;mv_offline_2k;cockatoo_10sec;16;2175;6.225417773423135
2021;streamlake_hevc;mv_offline_2k;cockatoo_10sec;30;345;5.5818472996771415
2021;streamlake_hevc;mv_offline_2k;cockatoo_10sec;38;130;3.89241668026584
2021;svt-hevc;mv_offline_2k;cockatoo_10sec;100;131;2.563850016935379
2021;svt-hevc;mv_offline_2k;cockatoo_10sec;2000;2288;5.79684362085386
2021;svt-hevc;mv_offline_2k;cockatoo_10sec;300;358;5.079876874045142
2021;svt-vp9;mv_offline_2k;cockatoo_10sec;100;184;2.107168719186044
2021;svt-vp9;mv_offline_2k;cockatoo_10sec;2000;2072;5.777738396105965
2021;svt-vp9;mv_offline_2k;cockatoo_10sec;300;341;3.5220470983677394
2021;tencent_av1;mv_offline_2k;cockatoo_10sec;27;2054;6.033925188032935
2021;tencent_av1;mv_offline_2k;cockatoo_10sec;52;369;5.590171461641342
2021;tencent_av1;mv_offline_2k;cockatoo_10sec;61;123;5.090027882136653
2021;tencent_hevc;mv_offline_2k;cockatoo_10sec;21;2750;5.973978031948404
2021;tencent_hevc;mv_offline_2k;cockatoo_10sec;35;337;5.512890209009438
2021;tencent_hevc;mv_offline_2k;cockatoo_10sec;42;126;4.639211041208756
2021;tencent_usa_av1;mv_offline_2k;cockatoo_10sec;12;2524;5.931500238283129
2021;tencent_usa_av1;mv_offline_2k;cockatoo_10sec;42;360;5.698571750500046
2021;tencent_usa_av1;mv_offline_2k;cockatoo_10sec;58;129;4.848189692370755
2021;tencent_usa_vvc;mv_offline_2k;cockatoo_10sec;16;2583;6.043042135546391
2021;tencent_usa_vvc;mv_offline_2k;cockatoo_10sec;30;354;5.815046502906116
2021;tencent_usa_vvc;mv_offline_2k;cockatoo_10sec;38;127;4.859397926313634
2021;vvenc;mv_offline_2k;cockatoo_10sec;100;126;4.260032331214989
2021;vvenc;mv_offline_2k;cockatoo_10sec;2000;1949;5.883490064603488
2021;vvenc;mv_offline_2k;cockatoo_10sec;300;373;5.614796495320503
2021;wz264enc;mv_offline_2k;cockatoo_10sec;18;2876;6.611449439848132
2021;wz264enc;mv_offline_2k;cockatoo_10sec;34;403;4.22330317954493
2021;wz264enc;mv_offline_2k;cockatoo_10sec;50;123;0.0
2021;wz265enc;mv_offline_2k;cockatoo_10sec;16;2824;6.636231210941439
2021;wz265enc;mv_offline_2k;cockatoo_10sec;30;369;6.100677209202798
2021;wz265enc;mv_offline_2k;cockatoo_10sec;38;137;4.57843902657852
2021;wzav1enc;mv_offline_2k;cockatoo_10sec;16;2553;6.674544891962192
2021;wzav1enc;mv_offline_2k;cockatoo_10sec;48;379;6.313411062009182
2021;wzav1enc;mv_offline_2k;cockatoo_10sec;62;120;4.848855794859018
2021;x264;mv_offline_2k;cockatoo_10sec;100;113;0.1171382093149882
2021;x264;mv_offline_2k;cockatoo_10sec;2000;2557;5.72089479433686
2021;x264;mv_offline_2k;cockatoo_10sec;300;347;2.7870681405461912
2021;x265_mw;mv_offline_2k;cockatoo_10sec;16;2344;5.888893815736808
2021;x265_mw;mv_offline_2k;cockatoo_10sec;28;411;5.516929303202181
2021;x265_mw;mv_offline_2k;cockatoo_10sec;38;123;3.6008649585999093
2021;x265_ref;mv_offline_2k;cockatoo_10sec;100;126;3.433066494095044
2021;x265_ref;mv_offline_2k;cockatoo_10sec;2000;2679;5.717797118971988
2021;x265_ref;mv_offline_2k;cockatoo_10sec;300;391;5.3777805737369535
2021;xcczm265;mv_offline_2k;cockatoo_10sec;16;2407;5.971632928641815
2021;xcczm265;mv_offline_2k;cockatoo_10sec;32;354;5.481119412290681
2021;xcczm265;mv_offline_2k;cockatoo_10sec;42;120;4.196454951550286
2021;xin;mv_offline_2k;cockatoo_10sec;100;85;2.61792093033025
2021;xin;mv_offline_2k;cockatoo_10sec;2000;2756;5.878551213703674
2021;xin;mv_offline_2k;cockatoo_10sec;300;386;4.71835563717321
2021;bytedance_v1;mv_offline_2k;cockatoo_10sec;16;2632;6.109442074869521
2021;bytedance_v1;mv_offline_2k;cockatoo_10sec;28;408;5.470786266027173
2021;bytedance_v1;mv_offline_2k;cockatoo_10sec;36;133;4.483509977821697
2021;bytedance_v2;mv_offline_2k;cockatoo_10sec;11;3001;5.987472367811196
2021;bytedance_v2;mv_offline_2k;cockatoo_10sec;25;362;5.7338767379979245
2021;bytedance_v2;mv_offline_2k;cockatoo_10sec;33;109;4.747069915798783
2021;qav1enc;mv_fast_2k;crowd_run_10sec;1000;5682;7.501365785433039
2021;qav1enc;mv_fast_2k;crowd_run_10sec;2000;5682;7.189553966109539
2021;qav1enc;mv_fast_2k;crowd_run_10sec;4000;5827;7.503959011001241
2021;svt-hevc;mv_fast_2k;crowd_run_10sec;1000;1411;2.22433250142427
2021;svt-hevc;mv_fast_2k;crowd_run_10sec;2000;2526;4.261136464179378
2021;svt-hevc;mv_fast_2k;crowd_run_10sec;4000;5031;6.484984763156467
2021;svt-vp9;mv_fast_2k;crowd_run_10sec;1000;4060;4.725139076954244
2021;svt-vp9;mv_fast_2k;crowd_run_10sec;2000;4070;4.937395824662474
2021;svt-vp9;mv_fast_2k;crowd_run_10sec;4000;5045;5.465728124279461
2021;tencent_hevc;mv_fast_2k;crowd_run_10sec;1000;1239;3.161910510999161
2021;tencent_hevc;mv_fast_2k;crowd_run_10sec;2000;2488;5.651966403763524
2021;tencent_hevc;mv_fast_2k;crowd_run_10sec;4000;4954;7.487463779415576
2021;wz264enc;mv_fast_2k;crowd_run_10sec;1000;1323;0.0
2021;wz264enc;mv_fast_2k;crowd_run_10sec;2000;2505;3.7942831042522025
2021;wz264enc;mv_fast_2k;crowd_run_10sec;4000;4966;6.975341358188857
2021;wz265enc;mv_fast_2k;crowd_run_10sec;1000;1151;2.118593616540926
2021;wz265enc;mv_fast_2k;crowd_run_10sec;2000;2307;4.686611548126339
2021;wz265enc;mv_fast_2k;crowd_run_10sec;4000;4620;7.300280331574591
2021;wzav1enc;mv_fast_2k;crowd_run_10sec;1000;2104;3.63603383583
2021;wzav1enc;mv_fast_2k;crowd_run_10sec;2000;3004;5.685784284059942
2021;wzav1enc;mv_fast_2k;crowd_run_10sec;4000;5097;7.00836842544269
2021;x264;mv_fast_2k;crowd_run_10sec;1000;1268;0.8604701809432629
2021;x264;mv_fast_2k;crowd_run_10sec;2000;2489;2.992545411920576
2021;x264;mv_fast_2k;crowd_run_10sec;4000;4967;5.760002500734355
2021;x265_mw;mv_fast_2k;crowd_run_10sec;1000;1176;1.0409734386112044
2021;x265_mw;mv_fast_2k;crowd_run_10sec;2000;2446;3.758087055048015
2021;x265_mw;mv_fast_2k;crowd_run_10sec;4000;4910;6.0089161860098255
2021;x265_ref;mv_fast_2k;crowd_run_10sec;1000;1176;1.334339945577975
2021;x265_ref;mv_fast_2k;crowd_run_10sec;2000;2446;3.661052684195587
2021;x265_ref;mv_fast_2k;crowd_run_10sec;4000;4910;6.213624970854502
2021;xcczm265;mv_fast_2k;crowd_run_10sec;1000;1211;2.6095839922419763
2021;xcczm265;mv_fast_2k;crowd_run_10sec;2000;2495;5.180210895424386
2021;xcczm265;mv_fast_2k;crowd_run_10sec;4000;5040;7.2208746865483615
2021;xin;mv_fast_2k;crowd_run_10sec;1000;2135;3.532949499340024
2021;xin;mv_fast_2k;crowd_run_10sec;2000;2335;3.487031803090741
2021;xin;mv_fast_2k;crowd_run_10sec;4000;5016;6.193372442369979
2021;alibaba_v1;mv_offline_2k;crowd_run_10sec;36;4356;7.627526650824686
2021;alibaba_v1;mv_offline_2k;crowd_run_10sec;40;2341;6.493609505802561
2021;alibaba_v1;mv_offline_2k;crowd_run_10sec;44;1192;4.39394751769771
2021;qav1enc;mv_offline_2k;crowd_run_10sec;1000;4929;6.587776041641767
2021;qav1enc;mv_offline_2k;crowd_run_10sec;2000;4929;6.792017927570102
2021;qav1enc;mv_offline_2k;crowd_run_10sec;4000;5217;6.660280573029965
2021;qavs3enc;mv_offline_2k;crowd_run_10sec;38;4509;6.834928156309737
2021;qavs3enc;mv_offline_2k;crowd_run_10sec;42;2784;5.940948938165712
2021;qavs3enc;mv_offline_2k;crowd_run_10sec;52;1257;2.587892002880922
2021;rav1e;mv_offline_2k;crowd_run_10sec;190;5184;6.439637552887083
2021;rav1e;mv_offline_2k;crowd_run_10sec;220;2325;4.0857861422074
2021;rav1e;mv_offline_2k;crowd_run_10sec;243;1270;1.9703363195849564
2021;sif;mv_offline_2k;crowd_run_10sec;115;2469;2.1123327840790247
2021;sif;mv_offline_2k;crowd_run_10sec;155;1228;0.0
2021;sif;mv_offline_2k;crowd_run_10sec;85;4874;4.886823580165927
2021;streamlake_hevc;mv_offline_2k;crowd_run_10sec;34;5024;7.106274156757
2021;streamlake_hevc;mv_offline_2k;crowd_run_10sec;38;2740;5.52515215389068
2021;streamlake_hevc;mv_offline_2k;crowd_run_10sec;42;1326;2.6432055603827824
2021;svt-hevc;mv_offline_2k;crowd_run_10sec;1000;1446;2.248351642230896
2021;svt-hevc;mv_offline_2k;crowd_run_10sec;2000;2533;4.404639953866636
2021;svt-hevc;mv_offline_2k;crowd_run_10sec;4000;5045;6.262608445138487
2021;svt-vp9;mv_offline_2k;crowd_run_10sec;1000;4099;4.751755047982006
2021;svt-vp9;mv_offline_2k;crowd_run_10sec;2000;4107;4.721706749129731
2021;svt-vp9;mv_offline_2k;crowd_run_10sec;4000;5048;5.520865560817574
2021;tencent_av1;mv_offline_2k;crowd_run_10sec;60;4091;6.916657609123105
2021;tencent_av1;mv_offline_2k;crowd_run_10sec;63;1692;4.101458513811585
2021;tencent_hevc;mv_offline_2k;crowd_run_10sec;32;5551;7.213212312027403
2021;tencent_hevc;mv_offline_2k;crowd_run_10sec;36;2830;5.499042896959393
2021;tencent_hevc;mv_offline_2k;crowd_run_10sec;42;1268;2.8065234768966527
2021;tencent_usa_av1;mv_offline_2k;crowd_run_10sec;60;5489;7.344325003007395
2021;tencent_usa_av1;mv_offline_2k;crowd_run_10sec;63;2515;5.623647144791041
2021;tencent_usa_vvc;mv_offline_2k;crowd_run_10sec;32;5594;7.557730641921287
2021;tencent_usa_vvc;mv_offline_2k;crowd_run_10sec;36;2885;6.477997272753237
2021;tencent_usa_vvc;mv_offline_2k;crowd_run_10sec;40;1407;4.017803874585334
2021;vvenc;mv_offline_2k;crowd_run_10sec;1000;1212;3.0070894130942687
2021;vvenc;mv_offline_2k;crowd_run_10sec;2000;2437;5.432876963178137
2021;vvenc;mv_offline_2k;crowd_run_10sec;4000;4899;7.236462791804812
2021;wz264enc;mv_offline_2k;crowd_run_10sec;34;5458;6.632069075062612
2021;wz264enc;mv_offline_2k;crowd_run_10sec;40;2545;3.365822027729723
2021;wz264enc;mv_offline_2k;crowd_run_10sec;51;1587;0.236582424258219
2021;wz265enc;mv_offline_2k;crowd_run_10sec;34;4764;7.196938114555653
2021;wz265enc;mv_offline_2k;crowd_run_10sec;38;2317;4.942106725336006
2021;wz265enc;mv_offline_2k;crowd_run_10sec;42;1097;1.923533154132692
2021;wzav1enc;mv_offline_2k;crowd_run_10sec;60;5738;7.48406704999971
2021;wzav1enc;mv_offline_2k;crowd_run_10sec;63;2801;5.729915598884594
2021;x264;mv_offline_2k;crowd_run_10sec;1000;1266;0.4110521683185428
2021;x264;mv_offline_2k;crowd_run_10sec;2000;2489;2.3703010900077444
2021;x264;mv_offline_2k;crowd_run_10sec;4000;4962;5.065888175088777
2021;x265_mw;mv_offline_2k;crowd_run_10sec;36;4804;6.200501538259105
2021;x265_mw;mv_offline_2k;crowd_run_10sec;40;2313;3.727152284593076
2021;x265_mw;mv_offline_2k;crowd_run_10sec;44;1094;1.542305460676872
2021;x265_ref;mv_offline_2k;crowd_run_10sec;1000;1073;1.2335007076679876
2021;x265_ref;mv_offline_2k;crowd_run_10sec;2000;2458;3.8407943376524254
2021;x265_ref;mv_offline_2k;crowd_run_10sec;4000;4923;6.3029058664316295
2021;xcczm265;mv_offline_2k;crowd_run_10sec;34;5457;7.01542927051678
2021;xcczm265;mv_offline_2k;crowd_run_10sec;40;2228;4.708540717302932
2021;xcczm265;mv_offline_2k;crowd_run_10sec;44;1089;2.3538199096660315
2021;xin;mv_offline_2k;crowd_run_10sec;1000;2263;4.16044327132486
2021;xin;mv_offline_2k;crowd_run_10sec;2000;2390;4.316200471254859
2021;xin;mv_offline_2k;crowd_run_10sec;4000;4994;6.370796967426432
2021;bytedance_v1;mv_offline_2k;crowd_run_10sec;32;5631;7.177605092362736
2021;bytedance_v1;mv_offline_2k;crowd_run_10sec;36;2855;5.5554761220915125
2021;bytedance_v1;mv_offline_2k;crowd_run_10sec;42;1203;2.3241580761744363
2021;bytedance_v2;mv_offline_2k;crowd_run_10sec;31;4140;7.422242451645246
2021;bytedance_v2;mv_offline_2k;crowd_run_10sec;33;2918;6.760828470005455
2021;qav1enc;mv_fast_2k;diy_mixer_10sec;1000;1123;4.820160550237885
2021;qav1enc;mv_fast_2k;diy_mixer_10sec;12000;13215;5.024832504855031
2021;qav1enc;mv_fast_2k;diy_mixer_10sec;300;436;4.012035665824439
2021;svt-hevc;mv_fast_2k;diy_mixer_10sec;1000;1264;4.653784518988821
2021;svt-hevc;mv_fast_2k;diy_mixer_10sec;12000;15019;4.841586468443233
2021;svt-hevc;mv_fast_2k;diy_mixer_10sec;300;406;2.218322085015606
2021;svt-vp9;mv_fast_2k;diy_mixer_10sec;1000;1121;3.522714245460125
2021;svt-vp9;mv_fast_2k;diy_mixer_10sec;12000;14639;4.872029793772923
2021;svt-vp9;mv_fast_2k;diy_mixer_10sec;300;532;2.0285385249635763
2021;tencent_hevc;mv_fast_2k;diy_mixer_10sec;1000;1201;4.716847669023354
2021;tencent_hevc;mv_fast_2k;diy_mixer_10sec;12000;15211;4.991022906923405
2021;tencent_hevc;mv_fast_2k;diy_mixer_10sec;300;371;3.357978946648025
2021;wz264enc;mv_fast_2k;diy_mixer_10sec;1000;1265;4.5805470509242125
2021;wz264enc;mv_fast_2k;diy_mixer_10sec;12000;15382;5.4929551929711575
2021;wz264enc;mv_fast_2k;diy_mixer_10sec;300;386;0.034474507291236
2021;wz265enc;mv_fast_2k;diy_mixer_10sec;1000;1165;4.981953557057071
2021;wz265enc;mv_fast_2k;diy_mixer_10sec;12000;14841;5.369611216025481
2021;wz265enc;mv_fast_2k;diy_mixer_10sec;300;337;3.041574284245983
2021;wzav1enc;mv_fast_2k;diy_mixer_10sec;1000;1436;4.911387632088698
2021;wzav1enc;mv_fast_2k;diy_mixer_10sec;12000;19292;5.420810849283841
2021;wzav1enc;mv_fast_2k;diy_mixer_10sec;300;526;1.4683164615564004
2021;x264;mv_fast_2k;diy_mixer_10sec;1000;1299;3.194237444351137
2021;x264;mv_fast_2k;diy_mixer_10sec;12000;14914;4.826534587282465
2021;x264;mv_fast_2k;diy_mixer_10sec;300;407;0.0
2021;x265_mw;mv_fast_2k;diy_mixer_10sec;1000;1259;4.4734360445421615
2021;x265_mw;mv_fast_2k;diy_mixer_10sec;12000;15741;4.96090298783767
2021;x265_mw;mv_fast_2k;diy_mixer_10sec;300;386;2.5138990003116084
2021;x265_ref;mv_fast_2k;diy_mixer_10sec;1000;1259;4.638558559195007
2021;x265_ref;mv_fast_2k;diy_mixer_10sec;12000;15741;5.049435786620633
2021;x265_ref;mv_fast_2k;diy_mixer_10sec;300;386;2.5008291459952696
2021;xcczm265;mv_fast_2k;diy_mixer_10sec;1000;1284;4.766677364043791
2021;xcczm265;mv_fast_2k;diy_mixer_10sec;12000;15899;4.821881523300844
2021;xcczm265;mv_fast_2k;diy_mixer_10sec;300;407;3.195906081584793
2021;xin;mv_fast_2k;diy_mixer_10sec;1000;1447;4.610096335746478
2021;xin;mv_fast_2k;diy_mixer_10sec;12000;17018;4.953548628421177
2021;xin;mv_fast_2k;diy_mixer_10sec;300;391;2.4551548543050434
2021;alibaba_v1;mv_offline_2k;diy_mixer_10sec;16;14011;5.196447172916103
2021;alibaba_v1;mv_offline_2k;diy_mixer_10sec;26;1433;5.258835599268245
2021;alibaba_v1;mv_offline_2k;diy_mixer_10sec;36;403;4.98797401428756
2021;qav1enc;mv_offline_2k;diy_mixer_10sec;1000;1077;5.082663496771131
2021;qav1enc;mv_offline_2k;diy_mixer_10sec;12000;11838;5.1773454349372505
2021;qav1enc;mv_offline_2k;diy_mixer_10sec;300;429;4.495693877531289
2021;qavs3enc;mv_offline_2k;diy_mixer_10sec;14;14034;5.368922147991489
2021;qavs3enc;mv_offline_2k;diy_mixer_10sec;28;1348;5.41736568629125
2021;qavs3enc;mv_offline_2k;diy_mixer_10sec;41;378;4.365676397726007
2021;rav1e;mv_offline_2k;diy_mixer_10sec;145;1251;4.7919040711957255
2021;rav1e;mv_offline_2k;diy_mixer_10sec;205;360;3.187735401989845
2021;rav1e;mv_offline_2k;diy_mixer_10sec;47;16243;5.210710886984799
2021;sif;mv_offline_2k;diy_mixer_10sec;145;414;1.1430839523857017
2021;sif;mv_offline_2k;diy_mixer_10sec;25;10661;5.131424536869774
2021;sif;mv_offline_2k;diy_mixer_10sec;60;1204;4.190858345852398
2021;streamlake_hevc;mv_offline_2k;diy_mixer_10sec;16;13248;5.620955754532506
2021;streamlake_hevc;mv_offline_2k;diy_mixer_10sec;28;1288;5.324455958034503
2021;streamlake_hevc;mv_offline_2k;diy_mixer_10sec;38;403;3.6774036241418138
2021;svt-hevc;mv_offline_2k;diy_mixer_10sec;1000;1254;4.923320300302345
2021;svt-hevc;mv_offline_2k;diy_mixer_10sec;12000;15000;5.199794748712577
2021;svt-hevc;mv_offline_2k;diy_mixer_10sec;300;409;2.573257138459025
2021;svt-vp9;mv_offline_2k;diy_mixer_10sec;1000;1100;4.016805723985759
2021;svt-vp9;mv_offline_2k;diy_mixer_10sec;12000;14200;5.092919391371455
2021;svt-vp9;mv_offline_2k;diy_mixer_10sec;300;516;2.624215814861364
2021;tencent_av1;mv_offline_2k;diy_mixer_10sec;24;11050;5.168787024108955
2021;tencent_av1;mv_offline_2k;diy_mixer_10sec;48;1130;5.210235746625884
2021;tencent_av1;mv_offline_2k;diy_mixer_10sec;57;525;4.996434178184909
2021;tencent_hevc;mv_offline_2k;diy_mixer_10sec;19;15016;5.471299330771842
2021;tencent_hevc;mv_offline_2k;diy_mixer_10sec;32;1336;5.207191811963181
2021;tencent_hevc;mv_offline_2k;diy_mixer_10sec;42;366;3.6486950660132713
2021;tencent_usa_av1;mv_offline_2k;diy_mixer_10sec;13;14309;5.2175925284036255
2021;tencent_usa_av1;mv_offline_2k;diy_mixer_10sec;42;1214;5.366728312322396
2021;tencent_usa_av1;mv_offline_2k;diy_mixer_10sec;60;353;4.495604887447431
2021;tencent_usa_vvc;mv_offline_2k;diy_mixer_10sec;14;15513;5.250007057190888
2021;tencent_usa_vvc;mv_offline_2k;diy_mixer_10sec;26;1269;5.262760480959314
2021;tencent_usa_vvc;mv_offline_2k;diy_mixer_10sec;36;359;4.345733868893427
2021;vvenc;mv_offline_2k;diy_mixer_10sec;1000;1242;5.0865420968826704
