Reference;Distorted;Metric;Metric_val;Mask;Subjective
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_30.mp4;psnr;37.653;False;4.777004404100672
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_35.mp4;psnr;34.728;False;3.7253738021190266
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_40.mp4;psnr;31.928;False;2.279988939007191
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4;psnr;42.249;True;4.256369173647472
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4;psnr;37.303;True;2.413392476577415
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4;psnr;37.401;True;5.206694116333419
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4;psnr;36.636;True;4.583674168014015
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4;psnr;35.484;True;3.0368390144204147
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_44.mp4;psnr;42.39;True;4.707687281577879
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_54.mp4;psnr;39.676;True;3.588929372315943
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_62.mp4;psnr;36.919;True;2.01268752783576
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_31.mp4;psnr;40.204;True;4.168053059852595
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_36.mp4;psnr;37.59;True;2.8878827876980804
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_40.mp4;psnr;35.579;True;1.6238055834388052
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_53.mp4;psnr;38.681;True;3.428521528794996
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_61.mp4;psnr;36.214;True;1.8690413135943564
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_63.mp4;psnr;34.973;True;1.1787658059386974
