Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_31.mp4,psnr,43.904,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_38.mp4,psnr,40.065,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_35.mp4,psnr,41.987,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_39.mp4,psnr,41.55,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_mountain_dog_42.mp4,psnr,40.935,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_36.mp4,psnr,40.344,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_40.mp4,psnr,40.048,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v2_mv_offline_2k_mountain_dog_44.mp4,psnr,39.523,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v3_mv_offline_2k_mountain_dog_29.mp4,psnr,41.956,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v3_mv_offline_2k_mountain_dog_31.mp4,psnr,41.774,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_kingsoft_v3_mv_offline_2k_mountain_dog_34.mp4,psnr,41.171,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_av1_mv_offline_2k_mountain_dog_50.mp4,psnr,41.709,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_av1_mv_offline_2k_mountain_dog_56.mp4,psnr,41.035,True
